Quantify Compound Summary Report 

Printed Fri Apr 20 12:29:11 2012

Compound 1:  L-histidine

	#	Name	Sample Text	Type	Std. Conc	RT	Area	IS Area	Response	Primary Flags	ug/ml	%Dev	Acq.Date	Acq.Time	ID
58	58	PR01_EXAMPLE_AAC_02Blank_A1	Blank	Solvent		2.71	6111	7	422.861	bb	4108.0		13-Apr-12	16:53:52	Batch02_002
81	81	PR01_EXAMPLE_AAC_02QC_A2	QC	QC	0.000	2.73	825761	207680	1.829	bbI	0.0		13-Apr-12	17:04:17	Batch02_003
70	70	PR01_EXAMPLE_AAC_02CAL8_A1	Calibration	Standard	213.640	2.70	7028484	134105	24.109	bb	217.4	1.7	13-Apr-12	17:14:42	Batch02_004
69	69	PR01_EXAMPLE_AAC_02CAL7_A1	Calibration	Standard	106.820	2.71	4717150	166274	13.050	bb	109.5	2.5	13-Apr-12	17:25:07	Batch02_005
63	63	PR01_EXAMPLE_AAC_02CAL1_A1	Calibration	Standard	1.670	2.70	868645	193767	2.062	bb	2.3	35.4	13-Apr-12	17:35:32	Batch02_006
68	68	PR01_EXAMPLE_AAC_02CAL6_A1	Calibration	Standard	53.410	2.71	2944848	188582	7.183	bb	52.2	-2.2	13-Apr-12	17:45:57	Batch02_007
66	66	PR01_EXAMPLE_AAC_02CAL4_A1	Calibration	Standard	13.350	2.71	1413261	204118	3.185	bb	13.2	-1.0	13-Apr-12	17:56:22	Batch02_008
65	65	PR01_EXAMPLE_AAC_02CAL3_A1	Calibration	Standard	6.680	2.71	1133302	213746	2.439	bb	5.9	-11.1	13-Apr-12	18:06:47	Batch02_009
64	64	PR01_EXAMPLE_AAC_02CAL2_A1	Calibration	Standard	3.340	2.72	991633	211668	2.155	bb	3.2	-5.1	13-Apr-12	18:17:12	Batch02_010
62	62	PR01_EXAMPLE_AAC_02CAL0_A1	Calibration	Standard	0.000	2.71	858369	215957	1.828	bbI	0.0		13-Apr-12	18:27:37	Batch02_011
67	67	PR01_EXAMPLE_AAC_02CAL5_A1	Calibration	Standard	26.710	2.71	1974035	202487	4.485	bb	25.9	-3.0	13-Apr-12	18:38:02	Batch02_012
82	82	PR01_EXAMPLE_AAC_02QC_B1	QC	QC	0.000	2.72	938108	221870	1.945	bb	1.1		13-Apr-12	18:48:27	Batch02_013
59	59	PR01_EXAMPLE_AAC_02Blank_B1	Blank	Solvent		2.71	11383			bb			13-Apr-12	18:58:52	Batch02_014
83	83	PR01_EXAMPLE_AAC_02QC_B2	QC	QC	0.000	2.73	928495	216311	1.975	bb	1.4		13-Apr-12	19:09:17	Batch02_015
44	44	PR01_EXAMPLE_AAC_0117_A1	S71-3mnd-10	Analyte		2.72	700324	222688	1.447	bbI	0.0		13-Apr-12	19:19:46	Batch02_016
42	42	PR01_EXAMPLE_AAC_0115_A1	S71-M1-10	Analyte		2.72	564761	227918	1.140	bbI	0.0		13-Apr-12	19:30:14	Batch02_017
43	43	PR01_EXAMPLE_AAC_0116_A1	S71-M2-10	Analyte		2.70	585419	230873	1.166	bbI	0.0		13-Apr-12	19:40:39	Batch02_018
48	48	PR01_EXAMPLE_AAC_0128_A1	S49-3mnd-0	Analyte		2.73	799173	222705	1.651	bbI	0.0		13-Apr-12	19:51:04	Batch02_019
46	46	PR01_EXAMPLE_AAC_0126_A1	S41-3mnd-0	Analyte		2.72	1052082	214687	2.254	bb	4.1		13-Apr-12	20:01:30	Batch02_020
3	3	PR01_EXAMPLE_AAC_0003_A1	S1-3mnd-10	Analyte		2.72	902933	224878	1.847	bb	0.2		13-Apr-12	20:11:55	Batch02_021
29	29	PR01_EXAMPLE_AAC_0052_B1	S38-M1-10	Analyte		2.72	976832	221292	2.031	bb	2.0		13-Apr-12	20:22:20	Batch02_022
2	2	PR01_EXAMPLE_AAC_0002_A1	S1-M2-10	Analyte		2.73	1043967	216467	2.218	bb	3.8		13-Apr-12	20:32:45	Batch02_023
1	1	PR01_EXAMPLE_AAC_0001_A1	S1-M1-10	Analyte		2.73	841882	223387	1.734	bbI	0.0		13-Apr-12	20:43:10	Batch02_024
84	84	PR01_EXAMPLE_AAC_02QC_C1	QC	QC	0.000	2.72	862290	212687	1.865	bb	0.3		13-Apr-12	20:53:36	Batch02_025
10	10	PR01_EXAMPLE_AAC_0008_B1	S8-M2-10	Analyte		2.72	969968	228456	1.953	bb	1.2		13-Apr-12	21:04:01	Batch02_026
16	16	PR01_EXAMPLE_AAC_0026_A1	S17-M2-10	Analyte		2.72	1059434	213923	2.278	bb	4.4		13-Apr-12	21:14:27	Batch02_027
15	15	PR01_EXAMPLE_AAC_0024_B1	S24-3mnd-10	Analyte		2.74	1457297	219869	3.049	bb	11.9		13-Apr-12	21:24:53	Batch02_028
17	17	PR01_EXAMPLE_AAC_0027_A1	S17-3mnd-10	Analyte		2.71	1023528	219565	2.144	bb	3.1		13-Apr-12	21:35:18	Batch02_029
20	20	PR01_EXAMPLE_AAC_0030_A1	S19-3mnd-10	Analyte		2.74	681269	230030	1.362	bbI	0.0		13-Apr-12	21:45:43	Batch02_030
18	18	PR01_EXAMPLE_AAC_0028_A1	S19-M1-10	Analyte		2.71	742708	228748	1.494	bbI	0.0		13-Apr-12	21:56:08	Batch02_031
19	19	PR01_EXAMPLE_AAC_0029_A1	S19-M2-10	Analyte		2.74	652923	229552	1.308	bbI	0.0		13-Apr-12	22:06:33	Batch02_032
55	55	PR01_EXAMPLE_AAC_0139_A1	C7-10	Analyte		2.72	1473599	212267	3.193	bb	13.3		13-Apr-12	22:16:58	Batch02_033
54	54	PR01_EXAMPLE_AAC_0138_A1	C6-10	Analyte		2.72	671785	237794	1.300	bbI	0.0		13-Apr-12	22:27:23	Batch02_034
85	85	PR01_EXAMPLE_AAC_02QC_C2	QC	QC	0.000	2.73	873223	214772	1.870	bb	0.4		13-Apr-12	22:37:48	Batch02_035
4	4	PR01_EXAMPLE_AAC_0004_A1	S3-M1-10	Analyte		2.70	653871	232949	1.291	bbI	0.0		13-Apr-12	22:48:13	Batch02_036
6	6	PR01_EXAMPLE_AAC_0006_A1	S3-3mnd-10	Analyte		2.72	951083	220310	1.986	bb	1.5		13-Apr-12	22:58:38	Batch02_037
5	5	PR01_EXAMPLE_AAC_0005_A1	S3-M2-10	Analyte		2.71	960220	226692	1.948	bb	1.2		13-Apr-12	23:09:03	Batch02_038
56	56	PR01_EXAMPLE_AAC_0140_B1	C8-10	Analyte		2.71	562468	237153	1.091	bbI	0.0		13-Apr-12	23:19:28	Batch02_039
21	21	PR01_EXAMPLE_AAC_0031_A1	S29-M1-10	Analyte		2.72	656071	230991	1.307	bbI	0.0		13-Apr-12	23:29:54	Batch02_040
22	22	PR01_EXAMPLE_AAC_0032_A1	S29-M2-10	Analyte		2.72	565007	234868	1.107	bbI	0.0		13-Apr-12	23:40:19	Batch02_041
23	23	PR01_EXAMPLE_AAC_0033_A1	S29-3mnd-10	Analyte		2.75	675310	226037	1.374	bbI	0.0		13-Apr-12	23:50:44	Batch02_042
51	51	PR01_EXAMPLE_AAC_0130_A1	S55-3mnd-0	Analyte		2.71	678462	228048	1.369	bbI	0.0		14-Apr-12	00:01:09	Batch02_043
45	45	PR01_EXAMPLE_AAC_0120_A1	S23-3mnd-0	Analyte		2.71	969001	219161	2.034	bb	2.0		14-Apr-12	00:11:34	Batch02_044
7	7	PR01_EXAMPLE_AAC_0006_B1	S3-3mnd-10	Analyte		2.69	1022447	224016	2.100	bb	2.6		14-Apr-12	00:21:59	Batch02_045
86	86	PR01_EXAMPLE_AAC_02QC_D1	QC	QC	0.000	2.72	894163	227715	1.806	bbI	0.0		14-Apr-12	00:32:24	Batch02_046
37	37	PR01_EXAMPLE_AAC_0087_A1	S59-3mnd-10	Analyte		2.75	1149563	217269	2.434	bb	5.9		14-Apr-12	00:42:49	Batch02_047
36	36	PR01_EXAMPLE_AAC_0086_A1	S59-M2-10	Analyte		2.70	1005793	224067	2.065	bb	2.3		14-Apr-12	00:53:14	Batch02_048
35	35	PR01_EXAMPLE_AAC_0085_A1	S59-M1-10	Analyte		2.75	1313816	215642	2.803	bb	9.5		14-Apr-12	01:03:39	Batch02_049
41	41	PR01_EXAMPLE_AAC_0102_A1	S65-3mnd-10	Analyte		2.75	820595	228157	1.654	bbI	0.0		14-Apr-12	01:14:04	Batch02_050
40	40	PR01_EXAMPLE_AAC_0101_A1	S65-M2-10	Analyte		2.74	675606	225500	1.378	bbI	0.0		14-Apr-12	01:24:29	Batch02_051
38	38	PR01_EXAMPLE_AAC_0100_A1	S65-M1-10	Analyte		2.74	688337	231778	1.366	bbI	0.0		14-Apr-12	01:34:54	Batch02_052
52	52	PR01_EXAMPLE_AAC_0132_A1	S57-3mnd-0	Analyte		2.75	1222170	218004	2.579	bb	7.3		14-Apr-12	01:45:19	Batch02_053
26	26	PR01_EXAMPLE_AAC_0047_A1	S34-M2-10	Analyte		2.74	953471	229391	1.912	bb	0.8		14-Apr-12	01:55:45	Batch02_054
25	25	PR01_EXAMPLE_AAC_0046_A1	S34-M1-10	Analyte		2.75	1102526	222642	2.278	bb	4.4		14-Apr-12	02:06:10	Batch02_055
27	27	PR01_EXAMPLE_AAC_0048_A1	S34-3mnd-10	Analyte		2.75	942054	227820	1.902	bb	0.7		14-Apr-12	02:16:35	Batch02_056
87	87	PR01_EXAMPLE_AAC_02QC_D2	QC	QC	0.000	2.74	899674	225624	1.834	bb	0.0		14-Apr-12	02:27:01	Batch02_057
57	57	PR01_EXAMPLE_AAC_0144_A1	C12-10	Analyte		2.74	1275303	221397	2.650	bb	8.0		14-Apr-12	02:37:26	Batch02_058
39	39	PR01_EXAMPLE_AAC_0100_B1	S65-M1-10	Analyte		2.75	770036	231676	1.529	bbI	0.0		14-Apr-12	02:47:51	Batch02_059
47	47	PR01_EXAMPLE_AAC_0127_A1	S42-3mnd-0	Analyte		2.75	870834	230556	1.737	bbI	0.0		14-Apr-12	02:58:16	Batch02_060
11	11	PR01_EXAMPLE_AAC_0009_A1	S8-3mnd-10	Analyte		2.73	1249462	221893	2.590	bb	7.4		14-Apr-12	03:08:41	Batch02_061
8	8	PR01_EXAMPLE_AAC_0007_A1	S8-M1-10	Analyte		2.74	819157	225643	1.670	bbI	0.0		14-Apr-12	03:19:06	Batch02_062
9	9	PR01_EXAMPLE_AAC_0008_A1	S8-M2-10	Analyte		2.72	926058	226623	1.880	bb	0.5		14-Apr-12	03:29:32	Batch02_063
50	50	PR01_EXAMPLE_AAC_0129_A1	S53-3mnd-0	Analyte		2.74	853003	225308	1.742	bbI	0.0		14-Apr-12	03:39:57	Batch02_064
32	32	PR01_EXAMPLE_AAC_0070_A1	S48-M1-10	Analyte		2.74	607371	228705	1.222	bbI	0.0		14-Apr-12	03:50:22	Batch02_065
33	33	PR01_EXAMPLE_AAC_0071_A1	S48-M2-10	Analyte		2.74	707532	230792	1.410	bbI	0.0		14-Apr-12	04:00:47	Batch02_066
34	34	PR01_EXAMPLE_AAC_0072_A1	S48-3mnd-10	Analyte		2.74	605926	240125	1.161	bbI	0.0		14-Apr-12	04:11:12	Batch02_067
88	88	PR01_EXAMPLE_AAC_02QC_E1	QC	QC	0.000	2.74	907996	224033	1.864	bb	0.3		14-Apr-12	04:21:37	Batch02_068
12	12	PR01_EXAMPLE_AAC_0016_A1	S12-M1-10	Analyte		2.73	640595	222936	1.322	bbI	0.0		14-Apr-12	04:32:02	Batch02_069
24	24	PR01_EXAMPLE_AAC_0035_B1	S30-M2-10	Analyte		2.73	791123	226345	1.608	bbI	0.0		14-Apr-12	04:42:27	Batch02_070
13	13	PR01_EXAMPLE_AAC_0017_A1	S12-M2-10	Analyte		2.74	617173	229820	1.235	bbI	0.0		14-Apr-12	04:52:52	Batch02_071
14	14	PR01_EXAMPLE_AAC_0018_A1	S12-3mnd-10	Analyte		2.74	688474	225707	1.403	bbI	0.0		14-Apr-12	05:03:17	Batch02_072
53	53	PR01_EXAMPLE_AAC_0137_B1	C5-10	Analyte		2.73	979934	227369	1.983	bb	1.5		14-Apr-12	05:13:42	Batch02_073
30	30	PR01_EXAMPLE_AAC_0053_A1	S38-M2-10	Analyte		2.74	996004	220153	2.081	bb	2.4		14-Apr-12	05:24:08	Batch02_074
28	28	PR01_EXAMPLE_AAC_0052_A1	S38-M1-10	Analyte		2.72	925115	224414	1.896	bb	0.6		14-Apr-12	05:34:32	Batch02_075
31	31	PR01_EXAMPLE_AAC_0054_A1	S38-3mnd-10	Analyte		2.73	987648	213407	2.129	bb	2.9		14-Apr-12	05:44:57	Batch02_076
49	49	PR01_EXAMPLE_AAC_0128_B1	S49-3mnd-0	Analyte		2.73	876405	231116	1.744	bbI	0.0		14-Apr-12	05:55:22	Batch02_077
89	89	PR01_EXAMPLE_AAC_02QC_F1	QC	QC	0.000	2.73	896410	230119	1.792	bbI	0.0		14-Apr-12	06:05:47	Batch02_078
60	60	PR01_EXAMPLE_AAC_02Blank_C1	Blank	Solvent		2.69	6458	5	555.872	bb	5405.7		14-Apr-12	06:16:12	Batch02_079
90	90	PR01_EXAMPLE_AAC_02QC_F2	QC	QC	0.000	2.73	902583	230766	1.799	bbI	0.0		14-Apr-12	06:26:37	Batch02_080
73	73	PR01_EXAMPLE_AAC_02CAL2_A2	Calibration	Standard	3.340	2.71	1065106	229468	2.135	bb	3.0	-11.0	14-Apr-12	06:37:02	Batch02_081
78	78	PR01_EXAMPLE_AAC_02CAL7_A2	Calibration	Standard	106.820	2.72	4962952	175327	13.021	bb	109.2	2.2	14-Apr-12	06:47:28	Batch02_082
76	76	PR01_EXAMPLE_AAC_02CAL5_A2	Calibration	Standard	26.710	2.73	2147245	219773	4.494	bb	26.0	-2.7	14-Apr-12	06:57:53	Batch02_083
75	75	PR01_EXAMPLE_AAC_02CAL4_A2	Calibration	Standard	13.350	2.72	1554768	228826	3.125	bb	12.6	-5.3	14-Apr-12	07:08:18	Batch02_084
79	79	PR01_EXAMPLE_AAC_02CAL8_A2	Calibration	Standard	213.640	2.71	7465966	147597	23.268	bb	209.2	-2.1	14-Apr-12	07:18:43	Batch02_085
77	77	PR01_EXAMPLE_AAC_02CAL6_A2	Calibration	Standard	53.410	2.74	3159350	196980	7.378	bb	54.1	1.3	14-Apr-12	07:29:08	Batch02_086
74	74	PR01_EXAMPLE_AAC_02CAL3_A2	Calibration	Standard	6.680	2.72	1225676	232803	2.422	bb	5.8	-13.6	14-Apr-12	07:39:33	Batch02_087
72	72	PR01_EXAMPLE_AAC_02CAL1_A2	Calibration	Standard	1.670	2.71	914471	208462	2.018	bb	1.8	9.6	14-Apr-12	07:49:59	Batch02_088
71	71	PR01_EXAMPLE_AAC_02CAL0_A2	Calibration	Standard	0.000	2.71	898168	224572	1.840	bb	0.1		14-Apr-12	08:00:24	Batch02_089
91	91	PR01_EXAMPLE_AAC_02QC_G1	QC	QC	0.000	2.71	922546	227497	1.865	bb	0.3		14-Apr-12	08:10:49	Batch02_090
61	61	PR01_EXAMPLE_AAC_02Blank_D1	Blank	Solvent		2.71	6908	13	251.704	bb	2438.0		14-Apr-12	08:21:14	Batch02_091
92	92	PR01_EXAMPLE_AAC_02QC_G2	QC	QC	0.000	2.72	918327	224768	1.879	bb	0.5		14-Apr-12	08:31:39	Batch02_092

Compound 13:  glycylglycine

	#	Name	Sample Text	Type	Std. Conc	RT	Area	IS Area	Response	Primary Flags	ug/ml	%Dev	Acq.Date	Acq.Time	ID
93	93	PR01_EXAMPLE_AAC_02SST_A1	SST	Analyte				22539					13-Apr-12	15:51:18	Batch02_000
94	94	PR01_EXAMPLE_AAC_02SST_A2	SST	Analyte				22471					13-Apr-12	16:01:46	Batch02_000
95	95	PR01_EXAMPLE_AAC_02SST_A3	SST	Analyte		2.11	57	22929	0.025	bbI	0.0		13-Apr-12	16:12:12	Batch02_000
96	96	PR01_EXAMPLE_AAC_02SST_A4	SST	Analyte		2.07	24	22728	0.011	bbI	0.0		13-Apr-12	16:22:37	Batch02_000
97	97	PR01_EXAMPLE_AAC_02SST_A5	SST	Analyte		2.09	14	22191	0.006	bbI	0.0		13-Apr-12	16:33:02	Batch02_000
80	80	PR01_EXAMPLE_AAC_02QC_A1	QC	QC	0.000	2.11	413	19619	0.211	bb	0.0		13-Apr-12	16:43:27	Batch02_001
58	58	PR01_EXAMPLE_AAC_02Blank_A1	Blank	Solvent		2.20	9	1	66.978	bb	6.3		13-Apr-12	16:53:52	Batch02_002
81	81	PR01_EXAMPLE_AAC_02QC_A2	QC	QC	0.000	2.13	492	20394	0.241	bb	0.0		13-Apr-12	17:04:17	Batch02_003
70	70	PR01_EXAMPLE_AAC_02CAL8_A1	Calibration	Standard	48.940	2.11	913544	27664	330.228	bb	50.1	2.5	13-Apr-12	17:14:42	Batch02_004
69	69	PR01_EXAMPLE_AAC_02CAL7_A1	Calibration	Standard	24.470	2.11	523341	24356	214.875	bb	23.8	-2.6	13-Apr-12	17:25:07	Batch02_005
63	63	PR01_EXAMPLE_AAC_02CAL1_A1	Calibration	Standard	0.380	2.10	7584	19263	3.937	bb	0.3	-10.0	13-Apr-12	17:35:32	Batch02_006
68	68	PR01_EXAMPLE_AAC_02CAL6_A1	Calibration	Standard	12.240	2.11	283272	22338	126.814	bb	12.6	3.0	13-Apr-12	17:45:57	Batch02_007
66	66	PR01_EXAMPLE_AAC_02CAL4_A1	Calibration	Standard	3.060	2.11	75407	21624	34.872	bb	3.2	4.0	13-Apr-12	17:56:22	Batch02_008
65	65	PR01_EXAMPLE_AAC_02CAL3_A1	Calibration	Standard	1.530	2.11	37900	21325	17.773	bb	1.6	4.3	13-Apr-12	18:06:47	Batch02_009
64	64	PR01_EXAMPLE_AAC_02CAL2_A1	Calibration	Standard	0.760	2.12	18896	21798	8.668	bb	0.8	1.0	13-Apr-12	18:17:12	Batch02_010
62	62	PR01_EXAMPLE_AAC_02CAL0_A1	Calibration	Standard	0.000	2.12	426	21388	0.199	bb	0.0		13-Apr-12	18:27:37	Batch02_011
67	67	PR01_EXAMPLE_AAC_02CAL5_A1	Calibration	Standard	6.120	2.11	149060	22459	66.371	bb	6.2	1.8	13-Apr-12	18:38:02	Batch02_012
82	82	PR01_EXAMPLE_AAC_02QC_B1	QC	QC	0.000	2.13	425	21340	0.199	bb	0.0		13-Apr-12	18:48:27	Batch02_013
59	59	PR01_EXAMPLE_AAC_02Blank_B1	Blank	Solvent		2.10	12			bb			13-Apr-12	18:58:52	Batch02_014
83	83	PR01_EXAMPLE_AAC_02QC_B2	QC	QC	0.000	2.14	493	21902	0.225	bb	0.0		13-Apr-12	19:09:17	Batch02_015
44	44	PR01_EXAMPLE_AAC_0117_A1	S71-3mnd-10	Analyte		2.13	947	20884	0.454	bb	0.0		13-Apr-12	19:19:46	Batch02_016
42	42	PR01_EXAMPLE_AAC_0115_A1	S71-M1-10	Analyte		2.12	718	21757	0.330	bb	0.0		13-Apr-12	19:30:14	Batch02_017
43	43	PR01_EXAMPLE_AAC_0116_A1	S71-M2-10	Analyte		2.10	512	21782	0.235	bb	0.0		13-Apr-12	19:40:39	Batch02_018
48	48	PR01_EXAMPLE_AAC_0128_A1	S49-3mnd-0	Analyte		2.13	435	21164	0.206	bb	0.0		13-Apr-12	19:51:04	Batch02_019
46	46	PR01_EXAMPLE_AAC_0126_A1	S41-3mnd-0	Analyte		2.13	471	22120	0.213	bb	0.0		13-Apr-12	20:01:30	Batch02_020
3	3	PR01_EXAMPLE_AAC_0003_A1	S1-3mnd-10	Analyte		2.12	278	21462	0.130	bb	0.0		13-Apr-12	20:11:55	Batch02_021
29	29	PR01_EXAMPLE_AAC_0052_B1	S38-M1-10	Analyte		2.11	335	21499	0.156	bb	0.0		13-Apr-12	20:22:20	Batch02_022
2	2	PR01_EXAMPLE_AAC_0002_A1	S1-M2-10	Analyte		2.13	361	21690	0.167	bb	0.0		13-Apr-12	20:32:45	Batch02_023
1	1	PR01_EXAMPLE_AAC_0001_A1	S1-M1-10	Analyte		2.13	421	21486	0.196	bb	0.0		13-Apr-12	20:43:10	Batch02_024
84	84	PR01_EXAMPLE_AAC_02QC_C1	QC	QC	0.000	2.13	428	20329	0.210	bb	0.0		13-Apr-12	20:53:36	Batch02_025
10	10	PR01_EXAMPLE_AAC_0008_B1	S8-M2-10	Analyte		2.13	422	22182	0.190	bb	0.0		13-Apr-12	21:04:01	Batch02_026
16	16	PR01_EXAMPLE_AAC_0026_A1	S17-M2-10	Analyte		2.13	441	21605	0.204	bb	0.0		13-Apr-12	21:14:27	Batch02_027
15	15	PR01_EXAMPLE_AAC_0024_B1	S24-3mnd-10	Analyte		2.14	460	22433	0.205	bb	0.0		13-Apr-12	21:24:53	Batch02_028
17	17	PR01_EXAMPLE_AAC_0027_A1	S17-3mnd-10	Analyte		2.11	438	21725	0.202	bb	0.0		13-Apr-12	21:35:18	Batch02_029
20	20	PR01_EXAMPLE_AAC_0030_A1	S19-3mnd-10	Analyte		2.14	384	21222	0.181	bb	0.0		13-Apr-12	21:45:43	Batch02_030
18	18	PR01_EXAMPLE_AAC_0028_A1	S19-M1-10	Analyte		2.13	432	22449	0.192	bb	0.0		13-Apr-12	21:56:08	Batch02_031
19	19	PR01_EXAMPLE_AAC_0029_A1	S19-M2-10	Analyte		2.13	332	22196	0.150	bb	0.0		13-Apr-12	22:06:33	Batch02_032
55	55	PR01_EXAMPLE_AAC_0139_A1	C7-10	Analyte		2.13	327	21960	0.149	bb	0.0		13-Apr-12	22:16:58	Batch02_033
54	54	PR01_EXAMPLE_AAC_0138_A1	C6-10	Analyte		2.11	324	21809	0.149	bb	0.0		13-Apr-12	22:27:23	Batch02_034
85	85	PR01_EXAMPLE_AAC_02QC_C2	QC	QC	0.000	2.13	463	20824	0.222	bb	0.0		13-Apr-12	22:37:48	Batch02_035
4	4	PR01_EXAMPLE_AAC_0004_A1	S3-M1-10	Analyte		2.11	489	21468	0.228	bb	0.0		13-Apr-12	22:48:13	Batch02_036
6	6	PR01_EXAMPLE_AAC_0006_A1	S3-3mnd-10	Analyte		2.14	358	21376	0.168	bb	0.0		13-Apr-12	22:58:38	Batch02_037
5	5	PR01_EXAMPLE_AAC_0005_A1	S3-M2-10	Analyte		2.11	456	21800	0.209	bb	0.0		13-Apr-12	23:09:03	Batch02_038
56	56	PR01_EXAMPLE_AAC_0140_B1	C8-10	Analyte		2.11	209	22321	0.094	bbI	0.0		13-Apr-12	23:19:28	Batch02_039
21	21	PR01_EXAMPLE_AAC_0031_A1	S29-M1-10	Analyte		2.13	293	21447	0.136	bb	0.0		13-Apr-12	23:29:54	Batch02_040
22	22	PR01_EXAMPLE_AAC_0032_A1	S29-M2-10	Analyte		2.12	390	21172	0.184	bb	0.0		13-Apr-12	23:40:19	Batch02_041
23	23	PR01_EXAMPLE_AAC_0033_A1	S29-3mnd-10	Analyte		2.15	469	20720	0.226	bb	0.0		13-Apr-12	23:50:44	Batch02_042
51	51	PR01_EXAMPLE_AAC_0130_A1	S55-3mnd-0	Analyte		2.10	448	19780	0.227	bb	0.0		14-Apr-12	00:01:09	Batch02_043
45	45	PR01_EXAMPLE_AAC_0120_A1	S23-3mnd-0	Analyte		2.12	483	21765	0.222	bb	0.0		14-Apr-12	00:11:34	Batch02_044
7	7	PR01_EXAMPLE_AAC_0006_B1	S3-3mnd-10	Analyte		2.10	746	22452	0.332	bb	0.0		14-Apr-12	00:21:59	Batch02_045
86	86	PR01_EXAMPLE_AAC_02QC_D1	QC	QC	0.000	2.13	493	22659	0.218	bb	0.0		14-Apr-12	00:32:24	Batch02_046
37	37	PR01_EXAMPLE_AAC_0087_A1	S59-3mnd-10	Analyte		2.15	511	21075	0.243	bb	0.0		14-Apr-12	00:42:49	Batch02_047
36	36	PR01_EXAMPLE_AAC_0086_A1	S59-M2-10	Analyte		2.10	475	20980	0.226	bb	0.0		14-Apr-12	00:53:14	Batch02_048
35	35	PR01_EXAMPLE_AAC_0085_A1	S59-M1-10	Analyte		2.15	493	21533	0.229	bb	0.0		14-Apr-12	01:03:39	Batch02_049
41	41	PR01_EXAMPLE_AAC_0102_A1	S65-3mnd-10	Analyte		2.15	610	21993	0.278	bb	0.0		14-Apr-12	01:14:04	Batch02_050
40	40	PR01_EXAMPLE_AAC_0101_A1	S65-M2-10	Analyte		2.14	387	21255	0.182	bb	0.0		14-Apr-12	01:24:29	Batch02_051
38	38	PR01_EXAMPLE_AAC_0100_A1	S65-M1-10	Analyte		2.15	382	21832	0.175	bb	0.0		14-Apr-12	01:34:54	Batch02_052
52	52	PR01_EXAMPLE_AAC_0132_A1	S57-3mnd-0	Analyte		2.15	387	21882	0.177	bb	0.0		14-Apr-12	01:45:19	Batch02_053
26	26	PR01_EXAMPLE_AAC_0047_A1	S34-M2-10	Analyte		2.15	417	21350	0.195	bb	0.0		14-Apr-12	01:55:45	Batch02_054
25	25	PR01_EXAMPLE_AAC_0046_A1	S34-M1-10	Analyte		2.15	257	21386	0.120	bb	0.0		14-Apr-12	02:06:10	Batch02_055
27	27	PR01_EXAMPLE_AAC_0048_A1	S34-3mnd-10	Analyte		2.14	277	21519	0.129	bb	0.0		14-Apr-12	02:16:35	Batch02_056
87	87	PR01_EXAMPLE_AAC_02QC_D2	QC	QC	0.000	2.13	458	21534	0.213	bb	0.0		14-Apr-12	02:27:01	Batch02_057
57	57	PR01_EXAMPLE_AAC_0144_A1	C12-10	Analyte		2.16	720	22066	0.326	bb	0.0		14-Apr-12	02:37:26	Batch02_058
39	39	PR01_EXAMPLE_AAC_0100_B1	S65-M1-10	Analyte		2.15	600	21777	0.276	bb	0.0		14-Apr-12	02:47:51	Batch02_059
47	47	PR01_EXAMPLE_AAC_0127_A1	S42-3mnd-0	Analyte		2.15	352	21395	0.164	bb	0.0		14-Apr-12	02:58:16	Batch02_060
11	11	PR01_EXAMPLE_AAC_0009_A1	S8-3mnd-10	Analyte		2.15	335	22236	0.151	bb	0.0		14-Apr-12	03:08:41	Batch02_061
8	8	PR01_EXAMPLE_AAC_0007_A1	S8-M1-10	Analyte		2.15	324	20980	0.155	bb	0.0		14-Apr-12	03:19:06	Batch02_062
9	9	PR01_EXAMPLE_AAC_0008_A1	S8-M2-10	Analyte		2.14	432	21600	0.200	bb	0.0		14-Apr-12	03:29:32	Batch02_063
50	50	PR01_EXAMPLE_AAC_0129_A1	S53-3mnd-0	Analyte		2.14	284	21876	0.130	bb	0.0		14-Apr-12	03:39:57	Batch02_064
32	32	PR01_EXAMPLE_AAC_0070_A1	S48-M1-10	Analyte		2.15	336	21492	0.156	bb	0.0		14-Apr-12	03:50:22	Batch02_065
33	33	PR01_EXAMPLE_AAC_0071_A1	S48-M2-10	Analyte		2.13	412	21463	0.192	bb	0.0		14-Apr-12	04:00:47	Batch02_066
34	34	PR01_EXAMPLE_AAC_0072_A1	S48-3mnd-10	Analyte		2.13	345	21293	0.162	bb	0.0		14-Apr-12	04:11:12	Batch02_067
88	88	PR01_EXAMPLE_AAC_02QC_E1	QC	QC	0.000	2.14	491	21461	0.229	bb	0.0		14-Apr-12	04:21:37	Batch02_068
12	12	PR01_EXAMPLE_AAC_0016_A1	S12-M1-10	Analyte		2.13	319	21102	0.151	bb	0.0		14-Apr-12	04:32:02	Batch02_069
24	24	PR01_EXAMPLE_AAC_0035_B1	S30-M2-10	Analyte		2.13	374	21091	0.178	bb	0.0		14-Apr-12	04:42:27	Batch02_070
13	13	PR01_EXAMPLE_AAC_0017_A1	S12-M2-10	Analyte		2.17	430	21303	0.202	bb	0.0		14-Apr-12	04:52:52	Batch02_071
14	14	PR01_EXAMPLE_AAC_0018_A1	S12-3mnd-10	Analyte		2.15	237	20509	0.115	bb	0.0		14-Apr-12	05:03:17	Batch02_072
